298,"Buy",486.26277,44.0000
299,"Buy",484.95834,20.0000
300,"Buy",484.27083,44.0000
301,"Buy",488.99066,44.0000
302,"Buy",483.84336,44.0000
303,"Buy",483.83928,44.0000
304,"Buy",500.00361,44.0000
305,"Buy",508.11881,48.0000
306,"Buy",514.09800,48.0000
307,"Buy",502.04633,30.0000
308,"Buy",504.31001,20.0000
309,"Buy",521.30504,20.0000
310,"Buy",531.26497,20.0000
311,"Buy",516.26542,48.0000
312,"Buy",507.02638,48.0000
313,"Buy",510.74354,48.0000
314,"Buy",526.37412,48.0000
315,"Buy",529.04363,48.0000
316,"Buy",523.14192,48.0000
317,"Buy",518.37055,48.0000
318,"Buy",499.26934,44.0000
319,"Buy",503.22919,48.0000
320,"Buy",508.98088,48.0000
321,"Buy",504.00000,48.0000
322,"Buy",509.79288,25.0000
323,"Buy",500.05025,48.0000
324,"Buy",519.11355,48.0000
325,"Buy",521.58926,25.0000
326,"Buy",517.42460,48.0000
327,"Buy",517.22469,48.0000
328,"Buy",514.59237,48.0000
329,"Buy",511.87511,48.0000
330,"Buy",504.28982,20.0000
331,"Buy",504.32983,48.0000
332,"Buy",510.72739,48.0000
333,"Buy",506.52073,48.0000
334,"Buy",493.92230,44.0000
335,"Buy",491.98145,44.0000
336,"Buy",494.90782,44.0000
337,"Buy",505.76939,50.0000
338,"Buy",507.13069,48.0000
339,"Buy",504.88833,70.0000
340,"Buy",505.78289,25.0000
341,"Buy",504.28000,48.0000
342,"Buy",503.95399,48.0000
343,"Buy",503.94333,48.0000
344,"Buy",506.80453,20.0000
345,"Buy",504.98802,48.0000
346,"Buy",500.93013,30.0000
347,"Buy",496.94314,24.0000
348,"Buy",503.59217,35.0000
349,"Buy",496.33192,28.0000
350,"Buy",492.03812,27.0000
351,"Buy",486.83380,32.0000
352,"Buy",487.55269,44.0000
353,"Buy",488.85939,33.5000
354,"Buy",491.61328,40.0000
355,"Buy",492.14891,38.0000
356,"Buy",489.86203,44.0000
357,"Buy",477.71867,44.0000
358,"Buy",465.28195,35.0000
359,"Buy",466.70872,30.0000
360,"Buy",466.76564,32.0000
361,"Buy",469.51528,35.0000
362,"Buy",466.43083,37.4000
363,"Buy",448.19490,40.0000
364,"Buy",447.52452,40.0000
365,"Buy",448.56424,40.0000
366,"Buy",448.54024,40.0000
367,"Buy",452.53038,40.0000
368,"Buy",453.60494,44.0000
369,"Buy",455.88889,40.0000
370,"Buy",453.47676,44.0000
371,"Buy",453.35803,44.0000
372,"Buy",443.29168,40.0000
373,"Buy",446.58572,44.0000
374,"Buy",465.59444,20.0000
375,"Buy",464.67493,44.0000
376,"Buy",467.32635,44.0000
377,"Buy",453.91754,20.0000
378,"Buy",459.55509,44.0000
379,"Buy",463.67589,44.0000
380,"Buy",469.09323,29.0000
381,"Buy",467.28762,44.0000
382,"Buy",469.18257,44.0000
383,"Buy",468.96160,44.0000
384,"Buy",480.19229,44.0000
385,"Buy",451.76597,40.0000
386,"Buy",453.69940,20.0000
387,"Buy",445.09616,45.0000
388,"Buy",453.39471,40.0000
389,"Buy",457.66667,44.0000
390,"Buy",451.81442,50.0000
391,"Buy",448.44705,40.0000
392,"Buy",0.00000,44.0000
393,"Buy",460.58156,44.0000
394,"Buy",462.03454,20.0000
395,"Buy",463.67087,44.0000
396,"Buy",462.66178,44.0000
397,"Buy",457.63049,30.0000
398,"Buy",452.00772,20.0000
399,"Buy",453.60091,20.0000
400,"Buy",453.60101,20.0000
401,"Buy",458.23191,44.0000
402,"Buy",457.63778,44.0000
403,"Buy",457.99616,44.0000
404,"Buy",460.60695,44.0000
405,"Buy",460.24867,44.0000
406,"Buy",463.38676,44.0000
407,"Buy",463.56717,44.0000
408,"Buy",465.14171,44.0000
409,"Buy",466.06172,44.0000
410,"Buy",467.22562,44.0000
411,"Buy",464.97714,44.0000
412,"Buy",465.13409,85.0000
413,"Buy",475.77604,44.0000
414,"Buy",485.83505,44.0000
415,"Buy",496.94390,34.0000
416,"Buy",490.29284,60.0000
417,"Buy",488.68352,44.0000
418,"Buy",480.61329,35.0000
419,"Buy",480.81361,100.0000
420,"Buy",493.89732,44.0000
421,"Buy",489.24738,44.0000
422,"Buy",488.97214,20.0000
423,"Buy",484.20141,44.0000
424,"Buy",486.58926,20.0000
425,"Buy",482.83353,20.0000
426,"Buy",483.32143,44.0000
427,"Buy",483.32842,20.0000
428,"Buy",484.88922,44.0000
429,"Buy",486.55640,44.0000
430,"Buy",486.08809,44.0000
431,"Buy",486.35870,20.0000
432,"Buy",483.58320,50.0000
433,"Buy",485.46792,44.0000
434,"Buy",486.36909,44.0000
435,"Buy",482.79906,20.0000
436,"Buy",482.80598,44.0000
437,"Buy",480.80264,48.0000
438,"Buy",480.71394,44.0000
439,"Buy",480.59244,48.0000
440,"Buy",480.85532,44.0000
441,"Buy",482.29739,44.0000
442,"Buy",482.21216,44.0000
443,"Buy",482.45297,44.0000
444,"Buy",483.61639,44.0000
445,"Buy",483.23675,44.0000
446,"Buy",483.80830,44.0000
447,"Buy",483.83813,44.0000
448,"Buy",495.83110,44.0000
449,"Buy",483.81583,44.0000
450,"Buy",472.74797,44.0000
451,"Buy",472.72275,20.0000
452,"Buy",473.75979,35.0000
453,"Buy",473.72510,35.0000
454,"Buy",469.31235,50.0000
455,"Buy",472.14847,44.0000
456,"Buy",453.59964,44.0000
457,"Buy",453.57889,35.0000
458,"Buy",460.66421,44.0000
459,"Buy",451.56650,50.0000
460,"Buy",448.53900,44.0000
461,"Buy",447.82246,44.0000
462,"Buy",447.99376,44.0000
463,"Buy",448.55955,44.0000
464,"Buy",453.60141,20.0000
465,"Buy",456.65104,44.0000
466,"Buy",458.32271,44.0000
467,"Buy",457.62315,44.0000
468,"Buy",456.63689,44.0000
469,"Buy",456.73690,36.2000
470,"Buy",451.58522,32.5000
471,"Buy",446.44759,44.0000
472,"Buy",441.75791,44.0000
473,"Buy",442.49836,44.0000
474,"Buy",447.52830,40.0000
475,"Buy",439.79156,40.0000
476,"Buy",442.38729,20.0000
477,"Buy",441.50407,47.0000
478,"Buy",438.46108,40.0000
479,"Buy",441.63004,30.0000
480,"Buy",443.52273,40.0000
481,"Buy",447.53296,40.0000
482,"Buy",450.55529,100.0000
483,"Buy",447.42949,20.0000
484,"Buy",442.47860,40.0000
485,"Buy",444.71966,40.0000
486,"Buy",452.56325,50.0000
487,"Buy",441.91563,20.0000
488,"Buy",445.10178,40.0000
489,"Buy",447.35914,40.0000
490,"Buy",447.55318,45.0000
491,"Buy",438.35488,44.0000
492,"Buy",440.39382,40.0000
493,"Buy",445.23528,40.0000
494,"Buy",445.48433,40.0000
495,"Buy",442.43405,40.0000
496,"Buy",446.69659,20.0000
497,"Buy",447.52094,50.0000
498,"Buy",447.97498,40.0000
499,"Buy",445.67500,40.0000
500,"Buy",445.21987,40.0000
501,"Buy",432.82581,39.1000
502,"Buy",436.19391,40.0000
503,"Buy",435.47559,35.0000
504,"Buy",436.59327,40.0000
505,"Buy",434.31796,40.0000
506,"Buy",432.75225,30.0000
507,"Buy",433.48930,40.0000
508,"Buy",436.55980,40.0000
509,"Buy",423.74038,20.0000
510,"Buy",421.00552,40.0000
511,"Buy",423.75629,40.0000
512,"Buy",425.64527,40.0000
513,"Buy",425.80882,40.0000
514,"Buy",421.55423,40.0000
515,"Buy",426.22689,40.0000
516,"Buy",428.02122,40.0000
517,"Buy",427.16865,40.0000
518,"Buy",425.36539,70.0000
519,"Buy",441.55652,40.0000
520,"Buy",451.49386,40.0000
521,"Buy",444.83912,40.0000
522,"Buy",436.91729,40.0000
523,"Buy",440.42912,40.0000
524,"Buy",434.38674,40.0000
525,"Buy",436.78844,40.0000
526,"Buy",432.31979,40.0000
527,"Buy",432.43132,30.0000
528,"Buy",436.36264,20.0000
529,"Buy",441.64359,40.0000
530,"Buy",444.52739,40.0000
531,"Buy",453.60222,44.0000
532,"Buy",451.79150,44.0000
533,"Buy",455.20644,30.0000
534,"Buy",448.56451,40.0000
535,"Buy",451.44439,40.0000
536,"Buy",451.09604,40.0000
537,"Buy",450.67898,45.0000
538,"Buy",454.63261,30.0000
539,"Buy",451.87025,40.0000
540,"Buy",443.14692,40.0000
541,"Buy",442.84757,40.0000
542,"Buy",440.30064,40.0000
543,"Buy",440.96429,40.0000
544,"Buy",442.55891,40.0000
545,"Buy",453.57771,40.0000
546,"Buy",452.93445,44.0000
547,"Buy",456.62700,40.0000
548,"Buy",456.54376,44.0000
549,"Buy",450.56424,44.0000
550,"Buy",443.50805,44.0000
551,"Buy",443.26393,20.0000
552,"Buy",445.52164,44.0000
553,"Buy",445.31639,44.0000
554,"Buy",448.56056,30.0000
555,"Buy",455.42289,56.1000
556,"Buy",454.67517,44.0000
557,"Buy",455.09778,30.0000
558,"Buy",459.31121,50.0000
559,"Buy",460.09382,22.0000
560,"Buy",466.74266,44.0000
561,"Buy",467.09616,44.0000
562,"Buy",468.21085,20.0000
563,"Buy",459.98703,44.0000
564,"Buy",460.05912,30.0000
565,"Buy",462.64816,30.0000
566,"Buy",459.64712,20.0000
567,"Buy",459.64712,20.0000
568,"Buy",461.68522,22.0000
569,"Buy",463.51502,44.0000
570,"Buy",461.68522,44.0000
571,"Buy",458.14182,44.0000
572,"Buy",464.22458,44.0000
573,"Buy",462.64638,44.0000
574,"Buy",462.86693,44.0000
575,"Buy",462.25646,44.0000
576,"Buy",462.96851,44.0000
577,"Buy",463.52051,44.0000
578,"Buy",463.47078,44.0000
579,"Buy",464.43123,44.0000
580,"Buy",464.38589,44.0000
581,"Buy",455.45569,44.0000
582,"Buy",449.75879,49.9000
583,"Buy",453.41983,44.0000
584,"Buy",453.56556,44.0000
585,"Buy",453.47880,44.0000
586,"Buy",452.72279,44.0000
587,"Buy",458.29682,20.0000
588,"Buy",457.92504,44.0000
589,"Buy",459.60817,44.0000
590,"Buy",461.53444,44.0000
591,"Buy",459.70677,44.0000
592,"Buy",459.15487,44.0000
593,"Buy",460.52603,44.0000
594,"Buy",456.85759,44.0000
595,"Buy",456.69607,20.0000
596,"Buy",446.53919,40.0000
597,"Buy",446.53919,20.0000
598,"Buy",449.45937,20.0000
599,"Buy",448.83375,44.0000
600,"Buy",448.79705,44.0000
601,"Buy",450.00600,40.0000
602,"Buy",449.56335,35.0000
603,"Buy",441.30034,35.0000
604,"Buy",438.70378,35.0000
605,"Buy",431.22415,44.0000
606,"Buy",432.44747,40.0000
607,"Buy",432.72963,40.0000
608,"Buy",433.42075,20.0000
609,"Buy",429.61186,35.0000
610,"Buy",429.40593,22.0000
611,"Buy",424.37355,40.0000
612,"Buy",423.37854,44.0000
613,"Buy",419.60515,44.0000
614,"Buy",423.37096,20.0000
615,"Buy",423.36979,30.0000
616,"Buy",422.35198,40.0000
617,"Buy",423.35328,40.0000
618,"Buy",417.28253,40.0000
619,"Buy",415.28996,40.0000
620,"Buy",414.29240,40.0000
621,"Buy",415.86674,40.0000
622,"Buy",414.29062,40.0000
623,"Buy",419.29223,40.0000
624,"Buy",413.28482,40.0000
625,"Buy",408.21888,40.0000
626,"Buy",410.75295,40.0000
627,"Buy",413.20754,40.0000
628,"Buy",411.75230,44.0000
629,"Buy",415.29477,44.0000
630,"Buy",416.28883,40.0000
631,"Buy",419.22877,20.0000
632,"Buy",414.21155,40.0000
633,"Buy",412.44362,40.0000
634,"Buy",416.75001,40.0000
635,"Buy",411.45866,40.0000
636,"Buy",411.73456,40.0000
637,"Buy",404.02157,20.0000
638,"Buy",405.21988,40.0000
639,"Buy",393.56467,36.0000
640,"Buy",394.09240,40.0000
641,"Buy",392.10023,36.0000
642,"Buy",395.12900,25.0000
643,"Buy",403.17005,36.0000
644,"Buy",405.21988,25.0000
645,"Buy",398.34421,20.0000
646,"Buy",396.94693,36.0000
647,"Buy",396.57995,20.3000
648,"Buy",379.51216,36.0000
649,"Buy",379.95419,40.0000
650,"Buy",380.66352,36.0000
651,"Buy",382.53408,50.0000
652,"Buy",387.67731,36.0000
653,"Buy",385.44146,36.0000
654,"Buy",385.47422,36.0000
655,"Buy",381.88018,42.0000
656,"Buy",379.04407,25.0000
657,"Buy",377.10193,36.0000
658,"Buy",375.09476,36.0000
